,outletID,Subway Station,Tobacco Outlet Address,ZIP,Important Notes,Images (Y/N),Quality (Y/N),Quality (Y/N) Comments ,Name,Borough,name_1,Cons 1,numerator green_1,denom_all_1,Non-cons 1,numerator all_1,denom_all_1.1,name_2,Cons 2,numerator green_2,denom_all_2,Non-cons 2,Num_All_2,denom_all_2.1,Name*,Cons*,Num_Green,Denom_All,Non-cons*,Num_All,Denom_All.1,outlet_id,subway_station_x,address_x,borough_x,zip_x,ftp_visible_x,black and mild_x,bm_quantity_x,bm_flavor_x,bm_pkgclr_x,entourage_x,e_quantity_x,e_flavor_x,e_pkgclr_x,blunt wraps_x,bw_quantity_x,bw_flavor,bw_pkgclr_x,zig zag_x,zz_quantity_x,zz_flavor_x,zz_pkgclr_x,show_x,sh_quantity_x,sh_flavor_x,sh_pkgclr_x,swisher sweets_x,ss_quantity_x,ss_flavor_x,ss_pkgclr_x,hype_x,hy_quantity_x,hy_flavor_x,hy_pkgclr_x,d'ville_x,dv_quantity_x,dv_flavor_x,dv_pkgclr_x,game_x,gm_quantity_x,gm_flavor_x,gm_pkgclr_x,other_x,other_quantity_x,other_flavor_x,other_pkgclr_x,unidentifiable_brand_x,issues_x,subway_station_y,address_y,borough_y,zip_y,ftp_visible_y,black and mild_y,bm_quantity_y,bm_flavor_y,bm_pkgclr_y,entourage_y,e_quantity_y,e_flavor_y,e_pkgclr_y,blunt wraps_y,bw_quantity_y,bw_flavors,bw_pkgclr_y,zig zag_y,zz_quantity_y,zz_flavor_y,zz_pkgclr_y,show_y,sh_quantity_y,sh_flavor_y,sh_pkgclr_y,swisher sweets_y,ss_quantity_y,ss_flavor_y,ss_pkgclr_y,hype_y,hy_quantity_y,hy_flavor_y,hy_pkgclr_y,d'ville_y,dv_quantity_y,dv_flavor_y,dv_pkgclr_y,game_y,gm_quantity_y,gm_flavor_y,gm_pkgclr_y,other_y,other_quantity_y,other_flavor_y,other_pkgclr_y,unidentifiable_brand_y,issues_y
98,99.0,"Cortlandt St, N & R train",65 NASSAU ST Manhattan NY 10038,10038.0,no cigarettes visible,Y,N,,,MN,SA,5/19,5.0,19.0,7/18,7.0,18.0,RL,6/19,6.0,19.0,10/19,10.0,19,,,,,,,,99,"Cortlandt St, N & R train",65 NASSAU ST Manhattan NY 10038,MN,10038.0,y,n,,,,y,2.0,palma,,y,3.0,"dp purple, dp kush, dp up&up",,y,1.0,straight up,,y,3.0,"og kush, sweet, poco loco",,n,,,,y,2.0,"silver, blue mystique",,n,,,,y,2.0,black,,"bluntville, backwoods",2.0,"piff, sweet aromatic",,,,"Cortlandt St, N & R train",65 NASSAU ST Manhattan NY 10038,MN,10038.0,Y,N,,,,Y,2.0,PALMA,,N,,,,Y,1.0,STRAIGHT UP,,Y,3.0,"OG KUSH, BA BOOM",YELLO/RED,N,,,,N,,,,N,,,,Y,2.0,UNID,,N,,,,,
99,100.0,"Inwood - 207 St,  A train",4879 BROADWAY Manhattan NY 10034,10034.0,Behind other tobacco products,Y,N,0,Sofiya,MN,JP,2/5,2.0,5.0,2/6,2.0,5.0,SA,2/5,2.0,5.0,2/5,2.0,5,,,,,,,,100,"Inwood - 207 St, A train",4879 BROADWAY Manhattan NY 10034,MN,10034.0,y,n,,,,y,1.0,palma,,n,,,,y,2.0,"slo burn straight up, straight up",,y,3.0,"sweet, og kush",,n,,,,y,5.0,"sweet, silver, blue mystique, purple wave",,n,,,,n,,,,"dutch masters, bluntville, backwoods",3.0,"palma, sweet aromatic",,,,"Inwood - 207 St, A train",4879 BROADWAY Manhattan NY 10034,MN,10034.0,Y,N,,,,Y,1.0,PALMA,,N,,,,N,,,,N,,,,N,,,,N,,,,Y,1.0,GOLD,,N,,,,N,,,,,
100,101.0,"Inwood - 207 St,  A train",4973 BROADWAY Manhattan NY 10034,10034.0,cigarettes partially blocked by vendor,Y,N,N,Sofiya,MN,RL,3/4,3.0,4.0,3/4,3.0,4.0,SA,14/56,14.0,56.0,19/56,19.0,56,,,,,,,,101,"Inwood - 207 St, A train",4973 BROADWAY Manhattan NY 10034,MN,10034.0,y,n,,,,y,1.0,palma,,y,1.0,dp zero,,n,,,,y,2.0,"og kush, sweet",,n,,,,y,4.0,"silver, blue mystique, pure gold, purple wave",,y,1.0,gold,,y,1.0,blue,,"bluntville, dutch masters, backwoods",3.0,"palma, sweet aromatic",,,,"Inwood - 207 St, A train",4973 BROADWAY Manhattan NY 10034,MN,10034.0,Y,N,,,,Y,1.0,PALMA,,N,,,,N,,,,Y,2.0,"OG KUSH, SWEET",,N,,,,Y,4.0,,"BLULE,SILVER,YELLOW,PURPLE",Y,2.0,"GOLD, PALMA",,N,,,,N,,,,,
101,102.0,"Inwood - 207 St,  A train",635 W 207TH ST Manhattan NY 10034,10034.0,cigs behind dark plexigass; difficult to see,Y,Y,Y,Sofiya,MN,SA,3/14,3.0,14.0,5/14,5.0,14.0,RL,3/14,3.0,14.0,5/14,5.0,14,,,,,,,,102,"Inwood - 207 St, A train",635 W 207TH ST Manhattan NY 10034,MN,10034.0,n,n,,,,n,,,,n,,,,n,,,,n,,,,n,,,,n,,,,n,,,,n,,,,,,,,,,"Inwood - 207 St, A train",635 W 207TH ST Manhattan NY 10034,MN,10034.0,N,N,,,,N,,,,N,,,,N,,,,N,,,,N,,,,N,,,,N,,,,N,,,,N,,,,,
102,103.0,"Inwood - 207 St,  A train",630 W 207TH ST Manhattan NY 10034,10034.0,,Y,Y,Y,Sofiya,MN,SA,2/12,2.0,12.0,3/12,3.0,12.0,SS,2/12,2.0,12.0,5/12,5.0,12,,,,,,,,103,"Inwood - 207 St, A train",630 W 207TH ST Manhattan NY 10034,MN,10034.0,y,n,,,,y,4.0,"palma, le prive, connosieur",,n,,,,y,6.0,"straight up, pink, blue, purple",,n,,,,n,,,,y,9.0,"sweet, blue mystique, silver, purple wave, white grape",,n,,,,n,,,,"bluntville, rock n roll, dutch masters",9.0,"palma, piff, pink diva, blue, green, palma",,,,"Inwood - 207 St, A train",630 W 207TH ST Manhattan NY 10034,MN,10034.0,Y,N,,,,Y,4.0,"LE PRIVE, PALMA (3)",,N,,,,Y,6.0,"STRAIGH UP(2), PURPLE,PINK,BLUE(2)",,Y,8.0,"SWEETS,","BLUE(3),SILVER,PURPLE, GREEN (2)",N,,,,N,,,,N,,,,N,,,,N,,,,,
103,104.0,"Inwood - 207 St,  A train",581 W 207TH ST Manhattan NY 10034,10034.0,,Y,Y,Y,Sofiya,MN,JP,4/13,4.0,13.0,4/13,4.0,13.0,SA,4/13,4.0,13.0,5/13,5.0,13,,,,,,,,104,"Inwood - 207 St, A train",581 W 207TH ST Manhattan NY 10034,MN,10034.0,n,n,,,,n,,,,n,,,,n,,,,n,,,,n,,,,n,,,,n,,,,n,,,,,,,,,,"Inwood - 207 St, A train",581 W 207TH ST Manhattan NY 10034,MN,10034.0,N,N,,,,N,,,,N,,,,N,,,,N,,,,N,,,,N,,,,N,,,,N,,,,N,,,,,
104,105.0,"Inwood - 207 St,  A train",132 VERMILYEA AVE Manhattan NY 10034,10034.0,,Y,Y,Y,Sofiya,MN,JP,4/9,4.0,10.0,5/10,5.0,10.0,SA,4/10,4.0,10.0,5/10,5.0,10,,,,,,,,105,"Inwood - 207 St, A train",132 VERMILYEA AVE Manhattan NY 10034,MN,10034.0,y,n,,,,n,,,,n,,,,y,1.0,straight up,,n,,,,n,,,,n,,,,n,,,,n,,,,dutch masters,4.0,palma,,,,"Inwood - 207 St, A train",132 VERMILYEA AVE Manhattan NY 10034,MN,10034.0,N,N,,,,N,,,,N,,,,N,,,,N,,,,N,,,,N,,,,N,,,,N,,,,N,,,,,
105,106.0,"Union Square Station, 4, 5, 6, L, N, Q & R train",141 4TH AVE Manhattan NY 10003,10003.0,"* probably should be cigarettes, dark pictures",Y,N,"pretty bad, dark pictures for cigarettes ",Sally ,MN,RL,11/34,11.0,34.0,14/34,14.0,34.0,SS,16/79,16.0,79.0,19/79,19.0,79,,,,,,,,106,"Union Square Station, 4, 5, 6, L, N, Q & R train",141 4TH AVE Manhattan NY 10003,MN,10003.0,n,n,,,,n,,,,n,,,,n,,,,n,,,,n,,,,n,,,,n,,,,n,,,,,,,,,,"Union Square Station, 4, 5, 6, L, N, Q & R train",141 4TH AVE Manhattan NY 10003,MN,10003.0,N,N,,,,N,,,,N,,,,N,,,,N,,,,N,,,,N,,,,N,,,,N,,,,N,,,,,
106,107.0,"Union Square Station, 4, 5, 6, L, N, Q & R train",873 BROADWAY Manhattan NY 10003,10003.0,,Y,Y,"yes, good pictures",Sally,MN,AV,18/63,18.0,63.0,22/63,22.0,63.0,SS,15/62,15.0,62.0,19/62,19.0,62,,,,,,,,107,"Union Square Station, 4, 5, 6, L, N, Q & R train",873 BROADWAY Manhattan NY 10003,MN,10003.0,y,n,,,,y,1.0,palma,,n,,,,n,,,,n,,,,n,,,,n,,,,y,1.0,gold,,n,,,,,,,,,,"Union Square Station, 4, 5, 6, L, N, Q & R train",873 BROADWAY Manhattan NY 10003,MN,10003.0,Y,N,,,,Y,1.0,PALMA,,N,,,,N,,,,N,,,,N,,,,N,,,,Y,1.0,,YELLOW,N,,,,N,,,,,
107,108.0,"Union Square Station, 4, 5, 6, L, N, Q & R train",239 EAST 14TH STREET Manhattan NY 10003 ,10003.0,,Y,Y,"okay, but could use closer pictures",Sally,MN,AV,19/171,19.0,171.0,23/171,23.0,171.0,SS,29/135,29.0,135.0,31/135,31.0,135,,,,,,,,108,"Union Square Station, 4, 5, 6, L, N, Q & R train",239 EAST 14TH STREET Manhattan NY 10003,MN,10003.0,n,n,,,,n,,,,n,,,,n,,,,n,,,,n,,,,n,,,,n,,,,n,,,,,,,,,,"Union Square Station, 4, 5, 6, L, N, Q & R train",239 EAST 14TH STREET Manhattan NY 10003,MN,10003.0,N,N,,,,N,,,,N,,,,N,,,,N,,,,N,,,,N,,,,N,,,,N,,,,N,,,,,
108,109.0,"Union Square Station, 4, 5, 6, L, N, Q & R train",S/W/C UNION SQUARE EAST Manhattan 10003,10003.0,,Y,Y,"yes, perfect!",Sally,MN,ZZ,35/187,35.0,187.0,19/138,19.0,138.0,SS,19/138,19.0,138.0,26/138,26.0,138,,,,,,,,109,"Union Square Station, 4, 5, 6, L, N, Q & R train",S/W/C UNION SQUARE EAST Manhattan 10003,MN,10003.0,y,n,,,,y,1.0,palma,,n,,,,n,,,,n,,,,n,,,,n,,,,y,1.0,gold,,n,,,,,,,,,,"Union Square Station, 4, 5, 6, L, N, Q & R train",S/W/C UNION SQUARE EAST Manhattan 10003,MN,10003.0,,N,,,,N,,,,N,,,,N,,,,N,,,,N,,,,N,,,,N,,,,N,,,,N,,,,,1.0
109,110.0,"Union Square Station, 4, 5, 6, L, N, Q & R train",1 UNION SQ S Manhattan NY 10003,10003.0,Duane Reade,Y,Y,"yes, but cashier in the way",Sally,MN,AV,42/320,42.0,320.0,53/320,53.0,320.0,SS,40/285,40.0,285.0,51/285,51.0,285,,,,,,,,110,"Union Square Station, 4, 5, 6, L, N, Q & R train",1 UNION SQ S Manhattan NY 10003,MN,10003.0,n,n,,,,n,,,,n,,,,n,,,,n,,,,n,,,,n,,,,n,,,,n,,,,,,,,,,"Union Square Station, 4, 5, 6, L, N, Q & R train",1 UNION SQ S Manhattan NY 10003,MN,10003.0,Y,Y,5.0,"ROYA(3), JAZZ(2)",,N,,,,N,,,,N,,,,N,,,,N,,,,N,,,,N,,,,N,,,,N,,,,,
110,111.0,"Union Square Station, 4, 5, 6, L, N, Q & R train",145 4TH AVE Manhattan NY 10003,10003.0,Duane Reade,Y,Y,"yes, good pictures",Sally,MN,AV,34/322,34.0,322.0,52/322,52.0,322.0,SS,25/278,25.0,278.0,40/278,40.0,278,,,,,,,,111,"Union Square Station, 4, 5, 6, L, N, Q & R train",145 4TH AVE Manhattan NY 10003,MN,10003.0,y,n,,,,n,,,,n,,,,n,,,,n,,,,n,,,,n,,,,n,,,,n,,,,dutch masters,1.0,palma,,,,"Union Square Station, 4, 5, 6, L, N, Q & R train",145 4TH AVE Manhattan NY 10003,MN,10003.0,N,N,,,,N,,,,N,,,,N,,,,N,,,,N,,,,N,,,,N,,,,N,,,,N,,,,,
111,112.0,21st St. - Van Alst (G),2302 JACKSON AVE Queens NY 11101,11101.0,partially blocked,Y,Y,Y; vendor in way,,QN,RL,24/51,24.0,51.0,39/51,39.0,51.0,AV,24/98,24.0,98.0,30/98,30.0,98,,,,,,,,112,21st St. - Van Alst (G),2302 JACKSON AVE Queens NY 11101,QN,11101.0,n,n,,,,n,,,,n,,,,n,,,,n,,,,n,,,,n,,,,n,,,,n,,,,,,,,,,21st St. - Van Alst (G),2302 JACKSON AVE Queens NY 11101,QN,11101.0,N,N,,,,N,,,,N,,,,N,,,,N,,,,N,,,,N,,,,N,,,,N,,,,N,,,,,
112,113.0,21st St. - Van Alst (G),4520 23RD ST Queens NY 11101,11101.0,,Y,Y,Y,,QN,RL,39/72,39.0,72.0,59/72,59.0,72.0,AV,7/62,7.0,62.0,7/62,7.0,62,,,,,,,,113,21st St. - Van Alst (G),4520 23RD ST Queens NY 11101,QN,11101.0,n,n,,,,n,,,,n,,,,n,,,,n,,,,n,,,,n,,,,n,,,,n,,,,,,,,,,21st St. - Van Alst (G),4520 23RD ST Queens NY 11101,QN,11101.0,Y,Y,2.0,JAZZ,LIGHT ORANGE/YELLOW,N,,,,N,,,,N,,,,N,,,,N,,,,N,,,,N,,,,N,,,,N,,,,,
113,114.0,21st St. - Van Alst (G),1157 44TH DR Queens NY 11101,11101.0,partially blocked,Y,Y,Y; vendor in way,,QN,RL,26/117,26.0,117.0,34/117,34.0,117.0,SA,2/14,2.0,14.0,3/14,3.0,14,,,,,,,,114,21st St. - Van Alst (G),1157 44TH DR Queens NY 11101,QN,11101.0,n,n,,,,n,,,,n,,,,n,,,,n,,,,n,,,,n,,,,n,,,,n,,,,,,,,,,21st St. - Van Alst (G),1157 44TH DR Queens NY 11101,QN,11101.0,N,N,,,,N,,,,N,,,,N,,,,N,,,,N,,,,N,,,,N,,,,N,,,,N,,,,,
114,115.0,21st St. - Van Alst (G),4516 23RD ST Queens NY 11101,11101.0,,Y,Y,Y,,QN,RL,43/123,43.0,123.0,47/117,47.0,117.0,SA,12/46,12.0,46.0,18/46,18.0,46,,,,,,,,115,21st St. - Van Alst (G),4516 23RD ST Queens NY 11101,QN,11101.0,n,n,,,,n,,,,n,,,,n,,,,n,,,,n,,,,n,,,,n,,,,n,,,,,,,,,,21st St. - Van Alst (G),4516 23RD ST Queens NY 11101,QN,11101.0,N,N,,,,N,,,,N,,,,N,,,,N,,,,N,,,,N,,,,N,,,,N,,,,N,,,,,
115,116.0,21st St. - Van Alst (G),2103 45TH AVE Queens NY 11101,11101.0,,Y,Y,Y,,QN,RL,26/124,26.0,124.0,30/124,30.0,124.0,AV,14/48,14.0,48.0,15/48,15.0,48,,,,,,,,116,21st St. - Van Alst (G),2103 45TH AVE Queens NY 11101,QN,11101.0,n,n,,,,n,,,,n,,,,n,,,,n,,,,n,,,,n,,,,n,,,,n,,,,,,,,,,21st St. - Van Alst (G),2103 45TH AVE Queens NY 11101,QN,11101.0,,N,,,,N,,,,N,,,,N,,,,N,,,,N,,,,N,,,,N,,,,N,,,,N,,,,,5.0
116,117.0,21st St. - Van Alst (G),2123 49TH AVE Queens NY 11101,11101.0,partially blocked by vendor,Y,Y,Y; vendor in way,,QN,RL,79/149,79.0,142.0,86/142,86.0,142.0,AV,10/27,10.0,27.0,10/27,10.0,27,,,,,,,,117,21st St. - Van Alst (G),2123 49TH AVE Queens NY 11101,QN,11101.0,y,n,,,,y,1.0,palma,,y,1.0,dp zero,,n,,,,n,,,,n,,,,n,,,,n,,,,y,2.0,"green, silver",,"white owl, bluntville, backwoods",2.0,"sweets, green sweets, palma, sweet aromatic",,,,21st St. - Van Alst (G),2123 49TH AVE Queens NY 11101,QN,11101.0,Y,N,,,,Y,1.0,,YELLOW,N,,,,N,,,,N,,,,N,,,,N,,,,Y,1.0,PALMA,,Y,2.0,"GREEN, SILVER",,N,,,,,
117,118.0,"65th St. (E,M,R)",7211 35TH AVE Queens NY 11372,11377.0,,Y,N,Y- bad quality,Rachel,QN,RL,3/15,3.0,15.0,5/15,5.0,15.0,SA,,,,,,,,,,,,,,118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
118,119.0,"65th St. (E,M,R)",4002 69TH ST Queens NY 11377,11377.0,,Y,Y,Y-acceptable,Rachel,QN,RL,28/44,28.0,44.0,38,38.0,44.0,SA,28/92,28.0,92.0,36/92,26.0,92,,,,,,,,119,"65th St. (E,M,R)",4002 69TH ST Queens NY 11377,QN,11377.0,y,n,,,,n,,,,n,,,,y,1.0,straight up,,n,,,,n,,,,y,1.0,sweet,,n,,,,n,,,,"backwoods, dutch masters",3.0,"sweet aromatic, palma",,,,"65th St. (E,M,R)",4002 69TH ST Queens NY 11377,QN,11377.0,N,N,,,,N,,,,N,,,,N,,,,N,,,,N,,,,N,,,,N,,,,N,,,,N,,,,,
119,120.0,"65th St. (E,M,R)",7302 37TH AVE Queens NY 11372,11377.0,,Y,Y,Y-acceptable,Rachel,QN,RL,10/46,10.0,46.0,20/46,20.0,46.0,SA,11/54,11.0,54.0,19/54,19.0,54,,,,,,,,120,"65th St. (E,M,R)",7302 37TH AVE Queens NY 11372,QN,11377.0,y,n,,,,y,1.0,palma,,y,1.0,dp zero,,y,1.0,straight up,,y,2.0,"sweet, og kush",,n,,,,y,1.0,blue mystique,,y,1.0,gold,,n,,,,"bluntville, dutch masters",2.0,palma,,,,"65th St. (E,M,R)",7302 37TH AVE Queens NY 11372,QN,11377.0,Y,N,,,,Y,1.0,,YELLOW,N,,,,N,,,,N,,,,N,,,,N,,,,Y,1.0,,YELLOW,N,,,,N,,,,,
120,121.0,"65th St. (E,M,R)",6302 BROADWAY Queens NY 11377,11377.0,photos are dark,Y,Y,Y,Rachel,QN,RL,27/65,27.0,65.0,40/65,40.0,65.0,SA,,,,,,,,,,,,,,121,"65th St. (E,M,R)",6302 BROADWAY Queens NY 11377,QN,11377.0,y,n,,,,n,,,,n,,,,n,,,,n,,,,n,,,,y,1.0,blue mystique,,n,,,,y,2.0,"green, blue",,dutch masters,1.0,palma,,,,"65th St. (E,M,R)",6302 BROADWAY Queens NY 11377,QN,11377.0,Y,N,,,,Y,1.0,,YELLOW,N,,,,N,,,,N,,,,N,,,,N,,,,N,,,,Y,2.0,,UNID,N,,,,,
121,122.0,"67th Ave. (E,M,R)",6533 AUSTIN ST Queens NY 11374,11374.0,only visible in large boxes,Y,Y,Y-accepable,Rachel,QN,RL,5/11,5.0,11.0,8/11,8.0,11.0,SA,5/23,5.0,23.0,6/23,6.0,23,,,,,,,,122,"67th Ave. (E,M,R)",6533 AUSTIN ST Queens NY 11374,QN,11374.0,n,n,,,,n,,,,n,,,,n,,,,n,,,,n,,,,n,,,,n,,,,n,,,,,,,,,,"67th Ave. (E,M,R)",6533 AUSTIN ST Queens NY 11374,QN,11374.0,N,N,,,,N,,,,N,,,,N,,,,N,,,,N,,,,N,,,,N,,,,N,,,,N,,,,,
122,123.0,"67th Ave. (E,M,R)",10122 QUEENS BLVD Queens NY 11375,11375.0,photos are dark,Y,Y,Y-acceptable,Rachel,QN,RL,7/13,7.0,13.0,11/13,11.0,13.0,SA,7/18,7.0,18.0,7/18,7.0,18,,,,,,,,123,"67th Ave. (E,M,R)",10122 QUEENS BLVD Queens NY 11375,QN,11375.0,n,n,,,,n,,,,n,,,,n,,,,n,,,,n,,,,n,,,,n,,,,n,,,,,,,,,,"67th Ave. (E,M,R)",10122 QUEENS BLVD Queens NY 11375,QN,11375.0,N,N,,,,N,,,,N,,,,N,,,,N,,,,N,,,,N,,,,N,,,,N,,,,N,,,,,
123,124.0,"67th Ave. (E,M,R)",6725 AUSTIN ST Queens NY 11375,11375.0,partially blocked by signs,Y,Y,Y-acceptable,Rachel,QN,RL,10/15,10.0,15.0,10/15,10.0,15.0,SA,8/52,8.0,52.0,11/52,11.0,52,,,,,,,,124,"67th Ave. (E,M,R)",6725 AUSTIN ST Queens NY 11375,QN,11375.0,n,n,,,,n,,,,n,,,,n,,,,n,,,,n,,,,n,,,,n,,,,n,,,,,,,,,,"67th Ave. (E,M,R)",6725 AUSTIN ST Queens NY 11375,QN,11375.0,N,N,,,,N,,,,N,,,,N,,,,N,,,,N,,,,N,,,,N,,,,N,,,,N,,,,,
124,125.0,"67th Ave. (E,M,R)",9702 QUEENS BLVD Queens NY 11374,11374.0,,Y,Y,Y,Rachel,QN,RL,23/54,23.0,54.0,35/54,35.0,54.0,SA,,,,,,,,,,,,,,125,"67th Ave. (E,M,R)",9702 QUEENS BLVD Queens NY 11374,QN,11374.0,n,n,,,,n,,,,n,,,,n,,,,n,,,,n,,,,n,,,,n,,,,n,,,,,,,,,,"67th Ave. (E,M,R)",9702 QUEENS BLVD Queens NY 11374,QN,11374.0,N,N,,,,N,,,,N,,,,N,,,,N,,,,N,,,,N,,,,N,,,,N,,,,N,,,,,
125,126.0,"67th Ave. (E,M,R)",10301 QUEENS BLVD Queens NY 11375,11375.0,,Y,Y,Y,Rachel,QN,RL,37/96,37.0,96.0,55/96,55.0,96.0,SA,37/115,37.0,115.0,40/115,40.0,115,,,,,,,,126,"67th Ave. (E,M,R)",10301 QUEENS BLVD Queens NY 11375,QN,11375.0,y,n,,,,y,1.0,palma,,y,5.0,"dp up & up, dp purple, dp sweet, dp og kush",,y,1.0,straight up,,n,,,,n,,,,y,4.0,"sweet, purple wave, pure gold",,n,,,,n,,,,"backwoods, dutch masters",3.0,"sweet aromatic, palma",,,,"67th Ave. (E,M,R)",10301 QUEENS BLVD Queens NY 11375,QN,11375.0,Y,N,,,,N,,,,Y,3.0,,"PURPLE, GREEN, YELLOW",Y,1.0,STRAIGHT UP,,N,,,,N,,,,Y,4.0,"SWEETS,","YELLOW(2), PURPLE",N,,,,N,,,,N,,,,,
126,131.0,"Elmhurst Ave. (E,M,R)",8525 WHITNEY AVE Queens NY 11373,11373.0,,Y,Y,Y-acceptable,Rachel,QN,RL,3/12,3.0,12.0,6/12,6.0,12.0,SA,5/20,5.0,20.0,6/20,6.0,20,,,,,,,,131,"Elmhurst Ave. (E,M,R)",8525 WHITNEY AVE Queens NY 11373,QN,11373.0,y,n,,,,n,,,,n,,,,n,,,,y,1.0,,red/green,n,,,,y,2.0,pure gold,,n,,,,n,,,,,,,,,,"Elmhurst Ave. (E,M,R)",8525 WHITNEY AVE Queens NY 11373,QN,11373.0,Y,N,,,,N,,,,N,,,,N,,,,Y,1.0,,UNID,N,,,,Y,2.0,,"YELLOW, UNID",N,,,,N,,,,N,,,,,
127,132.0,"Elmhurst Ave. (E,M,R)",8281 BROADWAY Queens NY 11373,11373.0,bad images,Y,N,,,QN,RL,11/33,11.0,33.0,16/33,16.0,33.0,SA,12/57,12.0,57.0,14/57,14.0,57,,,,,,,,132,"Elmhurst Ave. (E,M,R)",8281 BROADWAY Queens NY 11373,QN,11373.0,n,n,,,,n,,,,n,,,,n,,,,n,,,,n,,,,n,,,,n,,,,n,,,,,,,,,,"Elmhurst Ave. (E,M,R)",8281 BROADWAY Queens NY 11373,QN,11373.0,N,N,,,,N,,,,N,,,,N,,,,N,,,,N,,,,N,,,,N,,,,N,,,,N,,,,,
128,133.0,"Elmhurst Ave. (E,M,R)",8233 BROADWAY Queens NY 11373,11373.0,pics to be brightened,Y,Y,Y- good,Rachel,QN,SS,5/17,5.0,17.0,5/17,5.0,17.0,SA,7/19,7.0,29.0,7/19,7.0,19,,,,,,,,133,"Elmhurst Ave. (E,M,R)",8233 BROADWAY Queens NY 11373,QN,11373.0,y,n,,,,y,1.0,palma,,n,,,,y,2.0,"straight up, blue",,n,,,,n,,,,n,,,,y,1.0,gold,,n,,,,dutch masters,1.0,palma,,,,"Elmhurst Ave. (E,M,R)",8233 BROADWAY Queens NY 11373,QN,11373.0,,N,,,,N,,,,N,,,,N,,,,N,,,,N,,,,N,,,,N,,,,N,,,,N,,,,,1.0
129,134.0,"Elmhurst Ave. (E,M,R)",8411 ELMHURST AVE Queens NY 11373,11373.0,oversized cig boxes on display,Y,Y,Y- good,Rachel,QN,SS,4/20,4.0,20.0,5/20,5.0,20.0,SA,4/20,4.0,20.0,5/20,5.0,20,,,,,,,,134,"Elmhurst Ave. (E,M,R)",8411 ELMHURST AVE Queens NY 11373,QN,11373.0,y,n,,,,n,,,,y,3.0,"dp og kush, dp purple, dp zero",,y,1.0,straight up,,y,1.0,sweet,,n,,,,n,,,,n,,,,n,,,,dutch masters,1.0,palma,,,,"Elmhurst Ave. (E,M,R)",8411 ELMHURST AVE Queens NY 11373,QN,11373.0,Y,N,,,,N,,,,Y,3.0,,"SILVER,GREEN,PURPLE",Y,1.0,STRAIGH UP,,Y,1.0,,YELLOW/RED,N,,,,N,,,,N,,,,N,,,,N,,,,,
130,135.0,"Elmhurst Ave. (E,M,R)",8320 BROADWAY Queens NY 11373,11373.0,,Y,Y,Y-very good,Rachel,QN,SS,6/20,6.0,20.0,8/20,8.0,20.0,SA,8/21,8.0,21.0,10/21,10.0,21,,,,,,,,135,"Elmhurst Ave. (E,M,R)",8320 BROADWAY Queens NY 11373,QN,11373.0,n,n,,,,n,,,,n,,,,n,,,,n,,,,n,,,,n,,,,n,,,,n,,,,,,,,,,"Elmhurst Ave. (E,M,R)",8320 BROADWAY Queens NY 11373,QN,11373.0,Y,N,,,,N,,,,N,,,,N,,,,N,,,,N,,,,N,,,,Y,3.0,,YELLOW,N,,,,N,,,,,
131,136.0,"Elmhurst Ave. (E,M,R)",8273 BROADWAY Queens NY 11373,11373.0,photos need to be brightened,Y,Y,Y- good,Rachel,QN,SS,12/24,12.0,24.0,12/24,12.0,24.0,SA,12/26,12.0,26.0,12/26,12.0,26,,,,,,,,136,"Elmhurst Ave. (E,M,R)",8273 BROADWAY Queens NY 11373,QN,11373.0,y,n,,,,n,,,,y,3.0,"dp og kush, dp purple, dp zero",,y,1.0,straight up,,n,,,,n,,,,y,3.0,"silver, sweet, purple",,y,1.0,gold,,n,,,,dutch masters,1.0,palma,,,,"Elmhurst Ave. (E,M,R)",8273 BROADWAY Queens NY 11373,QN,11373.0,,N,,,,N,,,,N,,,,N,,,,N,,,,N,,,,N,,,,N,,,,N,,,,N,,,,,1.0
132,137.0,"Elmhurst Ave. (E,M,R)",8261 BROADWAY Queens NY 11373,11373.0,pics to be brightened,Y,Y,Y- good,Rachel,QN,SS,11/34,11.0,34.0,15/34,15.0,17.0,SA,13/34,13.0,34.0,17/34,17.0,34,,,,,,,,137,"Elmhurst Ave. (E,M,R)",8261 BROADWAY Queens NY 11373,QN,11373.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,"Elmhurst Ave. (E,M,R)",8261 BROADWAY Queens NY 11373,QN,11373.0,,N,,,,N,,,,N,,,,N,,,,N,,,,N,,,,N,,,,N,,,,N,,,,N,,,,,1.0
