,Unnamed: 0,Unnamed: 0.1,outletID,Subway Station,Tobacco Outlet Address,ZIP,Important Notes,Images (Y/N),Quality (Y/N),Quality (Y/N) Comments ,Name,Borough,name_1,Cons 1,numerator green_1,denom_all_1,Non-cons 1,numerator all_1,denom_all_1.1,name_2,Cons 2,numerator green_2,denom_all_2,Non-cons 2,Num_All_2,denom_all_2.1,Name*,Cons*,Num_Green,Denom_All,Non-cons*,Num_All,Denom_All.1,outlet_id,subway_station_x,address_x,borough_x,zip_x,ftp_visible_x,black and mild_x,bm_quantity_x,bm_flavor_x,bm_pkgclr_x,entourage_x,e_quantity_x,e_flavor_x,e_pkgclr_x,blunt wraps_x,bw_quantity_x,bw_flavor,bw_pkgclr_x,zig zag_x,zz_quantity_x,zz_flavor_x,zz_pkgclr_x,show_x,sh_quantity_x,sh_flavor_x,sh_pkgclr_x,swisher sweets_x,ss_quantity_x,ss_flavor_x,ss_pkgclr_x,hype_x,hy_quantity_x,hy_flavor_x,hy_pkgclr_x,d'ville_x,dv_quantity_x,dv_flavor_x,dv_pkgclr_x,game_x,gm_quantity_x,gm_flavor_x,gm_pkgclr_x,other_x,other_quantity_x,other_flavor_x,other_pkgclr_x,unidentifiable_brand_x,issues_x,subway_station_y,address_y,borough_y,zip_y,ftp_visible_y,black and mild_y,bm_quantity_y,bm_flavor_y,bm_pkgclr_y,entourage_y,e_quantity_y,e_flavor_y,e_pkgclr_y,blunt wraps_y,bw_quantity_y,bw_flavors,bw_pkgclr_y,zig zag_y,zz_quantity_y,zz_flavor_y,zz_pkgclr_y,show_y,sh_quantity_y,sh_flavor_y,sh_pkgclr_y,swisher sweets_y,ss_quantity_y,ss_flavor_y,ss_pkgclr_y,hype_y,hy_quantity_y,hy_flavor_y,hy_pkgclr_y,d'ville_y,dv_quantity_y,dv_flavor_y,dv_pkgclr_y,game_y,gm_quantity_y,gm_flavor_y,gm_pkgclr_y,other_y,other_quantity_y,other_flavor_y,other_pkgclr_y,unidentifiable_brand_y,issues_y,geo22,lon,lat
228,228,228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,264,"Pennsylvania Ave. (2,3,4,5)",725 DUMONT AVE Brooklyn NY 11207,BK,11207.0,y,n,,,,y,1.0,palma,,n,,,,y,1.0,straight up,,n,,,,n,,,,n,,,,n,,,,n,,,,bluntville,1.0,palma,,,4,"Pennsylvania Ave. (2,3,4,5)",725 DUMONT AVE Brooklyn NY 11207,BK,11207.0,Y,N,,,,Y,1.0,PALMA,,N,,,,N,,,,N,,,,N,,,,N,,,,Y,1.0,GOLD,,N,,,,N,,,,,,"[40.6666903, -73.8918887]", -73.8918887,40.6666903
229,229,229,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,265,"Prospect Av, 2&5 Train",756 UNION AVE Bronx NY 10455,BX,10455.0,n,n,,,,n,,,,n,,,,n,,,,n,,,,n,,,,n,,,,n,,,,n,,,,,,,,,,"Prospect Av, 2&5 Train",756 UNION AVE Bronx NY 10455,BX,10455.0,Y,N,,,,N,,,,N,,,,N,,,,N,,,,N,,,,N,,,,Y,2.0,"PIFF, PINK DIVA",,N,,,,N,,,,,,"[40.8177581, -73.90337149999999]", -73.90337149999999,40.8177581
230,230,230,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,266,"Prospect Av, 2&5 Train",772 E 161ST ST Bronx NY 10456,BX,10456.0,y,n,,,,y,2.0,palma,,y,3.0,"dp sweet, dp tata, dp kush",,y,4.0,"pink, blue, purple, straight up",,y,5.0,"og kush, buzz, tata, tropical twista, sweet",,n,,,,y,6.0,"sweet, summer love, silver, purple wave, pure gold",,n,,,,n,,,,"backwoods, bluntville",2.0,"sweet aromatic, piff",,,,"Prospect Av, 2&5 Train",772 E 161ST ST Bronx NY 10456,BX,10456.0,Y,N,,,,N,,,,Y,2.0,"SWEET, TATA",,Y,3.0,"PINK,BLUE,PURPLE",,N,,,,N,,,,N,,,,N,,,,N,,,,N,,,,,,"[40.8210655, -73.9040428]", -73.9040428,40.8210655
231,231,231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,267,"Prospect Av, 2&5 Train",825 WESTCHESTER AVE Bronx NY 10455,BX,10455.0,y,n,,,,y,2.0,"palma, connoisseur",,y,2.0,dp kush,,y,3.0,"straight up, purple",,y,7.0,"og kush, tata, white grape, tropical twista, ba boom",,n,,,,n,,,,n,,,,n,,,,"backwoods, bluntville",2.0,"sweet aromatic, pink diva",,,,"Prospect Av, 2&5 Train",825 WESTCHESTER AVE Bronx NY 10455,BX,10455.0,Y,N,,,,Y,1.0,PALMA,,Y,2.0,,UNID,N,,,,Y,7.0,2 TATA;,5 UNID,N,,,,N,,,,Y,3.0,2 GOLD; 1 PINK DIVA,,N,,,,N,,,,,,"[40.8194552, -73.902371]", -73.902371,40.8194552
232,232,232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,269,"Prospect Av, 2&5 Train",866 UNION AVE Bronx NY 10459,BX,10459.0,y,n,,,,y,1.0,palma,,n,,,,n,,,,n,,,,n,,,,n,,,,n,,,,n,,,,bluntville,1.0,palma,,,,"Prospect Av, 2&5 Train",866 UNION AVE Bronx NY 10459,BX,10459.0,Y,N,,,,N,,,,N,,,,N,,,,N,,,,N,,,,N,,,,Y,1.0,GOLD,,N,,,,N,,,,,,"[40.820604, -73.902394]", -73.902394,40.820604
233,233,233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,270,"Prospect Av, 2&5 Train",870 PROSPECT AVE Bronx NY 10459,BX,10459.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,"Prospect Av, 2&5 Train",870 PROSPECT AVE Bronx NY 10459,BX,10459.0,N,N,,,,N,,,,N,,,,N,,,,N,,,,N,,,,N,,,,N,,,,N,,,,N,,,,,,"[40.8202459, -73.9012377]", -73.9012377,40.8202459
234,234,234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,271,"Prospect Av, 2&5 Train",910 PROSPECT AVE Bronx NY 10459,BX,10459.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,"Prospect Av, 2&5 Train",910 PROSPECT AVE Bronx NY 10459,BX,10459.0,N,N,,,,N,,,,N,,,,N,,,,N,,,,N,,,,N,,,,N,,,,N,,,,N,,,,,,"[40.821271, -73.90061899999999]", -73.90061899999999,40.821271
235,235,235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,272,"St Lawrence Av, 6 train",1760 E 172ND ST Bronx NY 10472,BX,10472.0,y,n,,,,n,,,,n,,,,n,,,,y,1.0,sweet,,n,,,,y,1.0,sweet,,n,,,,n,,,,rock n roll,1.0,sweet,,,,"St Lawrence Av, 6 train",1760 E 172ND ST Bronx NY 10472,BX,10472.0,Y,N,,,,N,,,,N,,,,Y,2.0,BLUE,UNID,Y,1.0,,BLACK/RED,N,,,,Y,2.0,SILVER,UNID,N,,,,N,,,,N,,,,,,"[40.8326234, -73.8682637]", -73.8682637,40.8326234
236,236,236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,273,"St Lawrence Av, 6 train",1760 WESTCHESTER AVE Bronx NY 10472,BX,10472.0,y,n,,,,n,,,,n,,,,n,,,,n,,,,n,,,,n,,,,n,,,,n,,,,backwoods,1.0,sweet aromatic,,,4,"St Lawrence Av, 6 train",1760 WESTCHESTER AVE Bronx NY 10472,BX,10472.0,Y,N,,,,N,,,,N,,,,N,,,,Y,1.0,,UNID,N,,,,Y,2.0,"SILVER, BLUE MYSTIQ",,N,,,,N,,,,N,,,,,,"[40.831162, -73.867915]", -73.867915,40.831162
237,237,237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,275,"Steinway St. (E,M,R)",3211 41ST ST Queens NY 11103,QN,11103.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,"Steinway St. (E,M,R)",3211 41ST ST Queens NY 11103,QN,11103.0,N,N,,,,N,,,,N,,,,N,,,,N,,,,N,,,,N,,,,N,,,,N,,,,N,,,,,,"[40.75824, -73.918227]", -73.918227,40.75824
238,238,238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,276,"Steinway St. (E,M,R)",4002 BROADWAY Queens NY 11103,QN,11103.0,n,n,,,,n,,,,n,,,,n,,,,n,,,,n,,,,n,,,,n,,,,n,,,,,,,,,,"Steinway St. (E,M,R)",4002 BROADWAY Queens NY 11103,QN,11103.0,N,N,,,,N,,,,N,,,,N,,,,N,,,,N,,,,N,,,,N,,,,N,,,,N,,,,,,"[40.7586799, -73.9189434]", -73.9189434,40.7586799
239,239,239,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,277,"Sterling St. (2,5)",1030 NOSTRAND AVE Brooklyn NY 11225,BK,11225.0,y,n,,,,y,1.0,palma,,y,1.0,dp kush,,n,,,,y,3.0,"ba boom, sweet, silver zero",,n,,,,y,3.0,"silver, sweet, blue mystiq",,n,,,,n,,,,bluntville,5.0,"palma, piff, pink diva, blue",,,,"Sterling St. (2,5)",1030 NOSTRAND AVE Brooklyn NY 11225,BK,11225.0,Y,N,,,,Y,1.0,PALMA,,N,,,,N,,,,Y,3.0,"POCO LOCO,SWEET",GREEN/BLACK,N,,,,Y,3.0,"SWEET, BLUE MYSTIQ, SILVER",,Y,5.0,"PINK DIVA, PIFF, GOLD, 2 BLUE",,N,,,,N,,,,,,"[40.6634165, -73.9511136]", -73.9511136,40.6634165
240,240,240,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,278,"Sterling St. (2,5)",1031 NOSTRAND Brooklyn NY 11225,BK,11225.0,y,n,,,,y,4.0,"palma, connoisseur, black don",,y,2.0,"dp kush, dp purple",,y,1.0,straight up,,y,4.0,"sweet, buzz, tata",,n,,,,y,1.0,purple mystiq,,n,,,,n,,,,"bluntville, backwoods",6.0,"palma, piff, sweet aromatic",,,,"Sterling St. (2,5)",1031 NOSTRAND Brooklyn NY 11225,BK,11225.0,Y,Y,1.0,JAZZ,,Y,3.0,PALMA,,N,,,,N,,,,N,,,,N,,,,N,,,,Y,4.0,"3 GOLD, PIFF",,N,,,,N,,,,,,"[40.6632928, -73.9507272]", -73.9507272,40.6632928
241,241,241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,279,"Sterling St. (2,5)",356 ROGERS AVE Brooklyn NY 11225,BK,11225.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,"Sterling St. (2,5)",356 ROGERS AVE Brooklyn NY 11225,BK,11225.0,N,N,,,,N,,,,N,,,,N,,,,N,,,,N,,,,N,,,,N,,,,N,,,,N,,,,,,"[40.6654123, -73.9538869]", -73.9538869,40.6654123
242,242,242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,280,"Union Square Station, 4, 5, 6, L, N, Q & R train",101 UNIVERSITY PL Manhattan NY 10003,MN,10003.0,y,n,,,,n,,,,n,,,,n,,,,n,,,,n,,,,n,,,,n,,,,n,,,,,,,,5.0,,"Union Square Station, 4, 5, 6, L, N, Q & R train",101 UNIVERSITY PL Manhattan NY 10003,MN,10003.0,Y,N,,,,N,,,,N,,,,N,,,,N,,,,N,,,,N,,,,Y,3.0,"2 GOLD,PIFF",,N,,,,N,,,,,,"[40.7339578, -73.9924838]", -73.9924838,40.7339578
